date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KHC,KLAC,LBTYA,LRCX,MAR,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,NFLX,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,STX,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,ULTA,VOD,VRSK,VRTX,WBA,WDAY,WDC,WYNN,XLNX,XRAY
2001-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-28,,,,,,ADSK,,,,,,,,,,,,CA,,,,,,,COST,,,,,,,,,,,,FAST,,,,,,,,,,,,,,,,,,,,,,,,,MNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-31,,,,,,,,,,,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MXIM,,,,,PAYX,,,,,,,,,,,SYMC,,,,,,,,,,,,,,
2002-08-30,,AAPL,,,,,,ALXN,,,,,,,,,,,,,CERN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KLAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-29,,,,,,,,,,,,ATVI,,,,,,,,,,,,,,,,,,,,,,,,,,,FISV,FOX,FOXA,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORLY,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-28,,,,,,,,,,AMGN,,,,,,,,CA,,,CERN,,,,,,,,,,,,,,,,,,,,,,,,HAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,CSX,,,,,,,,,,,,,,FOXA,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORLY,,,,,,,,,,,,,,,,,,,,,,,,,,XRAY
2003-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,CSCO,,,,,,,,,ESRX,,,,,,FOXA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAYX,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-28,,,,,,,,,AMAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GILD,,,,,,,,,,,,,,KLAC,,,,,,,,,,,,,,PAYX,,,,,,,,,,,,,,,,,,,,,,,,,XRAY
2004-02-27,,,,ADI,,,,ALXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROST,,,,,,,,,,,,,,,,,,,,
2004-05-31,,,,,,,,,,,,,,,,,,,,,,CHKP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTC,,,,,,,LRCX,,,,,,,,,,,,PAYX,,,,,,,,,,,,,,,TXN,,,,,,,,,,
2004-08-31,,,ADBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXA,,,,,,,,,,,,,,,,,,,,,,MSFT,,MXIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-30,,,,,,,,,,,,,,,,,,,,,CERN,,,,,,,,,CTXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWKS,,,,TTWO,,,,,,,,,,,
2005-02-28,,,,,,,,ALXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXA,,,,,,,,,,,,,,,,,LRCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOD,,,,,,,,
2005-05-31,,,,,,,,,,AMGN,,,,,,,,,,,,,,,COST,,,,,CTXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-31,,,ADBE,,,,,,,,,,,,,,,,CDNS,,,,,,,,,,,,,,,,,,,,FISV,,,,,,,,,IDXX,,,INTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST,,,,,,,,,,,,,,,INTU,,,,,,,,,,,,,,MYL,,,,,,,,,,,,SNPS,,,,,,,,,,,,,,,,,
2006-02-28,,,,,,,,,,,,,,,BIIB,,,,,,,,,,,,,,,,,,,,,,,,FISV,,,,,,,,,,,,,INTU,,,,,,,,,,,,,,,,,,,,,,,,,,SNPS,,,,,,,,,,,,,,,,,
2006-05-31,,,,,,,,,,,,,,,,,,,,,CERN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTU,,,,,,,,,,,,,,,,,ORLY,,,,,,,,,SNPS,,,,,,,,,,,,,,,,,
2006-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLTR,,,,,,,,,,,,,,,HSIC,,,,,,,,,,,,MAR,MCHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSIC,IDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYMC,,,,,,,,,,,,,,XRAY
2007-02-28,,,,,,,,,,,,,,,,,,,,,,CHKP,,,COST,,,,,,,DLTR,,,,EXPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROST,,,,,,,,,TTWO,,,,,,,,,,,
2007-05-31,,,,,,,,,,,,,,,,,,,CDNS,,,CHKP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTC,,,,,,,LRCX,,MCHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-31,,,,,,ADSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESRX,,FAST,,,,,,,,,,,,,,INTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-30,,,,,,ADSK,,,,,,,,,,,,CA,,,CERN,,,,,CSCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-29,,,,,,ADSK,,,,,,,,,,,,,,,CERN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTU,,,,,,,,,,,,,,,,,,,PCAR,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-30,,,,,,,,,AMAT,,,,,,,,,,,,,,,,,,,,,,,,,EBAY,,,,,,,,,,,,,,,,,,,,,,,,,,,MDLZ,,MSFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-29,,,,,,,,,,,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOGL,,,,,,,,,,,,,,,,,,,MSFT,,,,,,,,,,,,,,,,,,,,,,,,,,VRTX,,,,,,
2008-11-28,,,,,,,,,AMAT,,,,,,,,BMRN,,,,,,,,,,,,,,,,,,,,,,FISV,,,,,,,,,,,,,,,,,,,,,,,,MSFT,,,,,,,,,,,,,,,,,,,,,,,,,,,WBA,,,,,
2009-02-27,,,,,,,,,,,,,,,,,,,,,,,,,COST,,,,,,,,,,,,,,,,,,,GOOGL,,,,,,,INTC,,,,,,,,,MCHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XRAY
2009-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,CSCO,,,CTSH,,,,,,,,,,FISV,,,,,,HAS,,HSIC,,,,,,,,,,,,,,,,MSFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSIC,IDXX,,,,,,,,KLAC,,,,,,,MSFT,,MXIM,,,,,,,,QCOM,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,,,ADBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXA,,,,,,,,ILMN,,INTC,,,,,,,,,,,,,,MXIM,,,,,,,,,,,,,,,,SYMC,,,,,,,,,,,,,,
2010-02-26,,,,,,,,,,,,,,,,,BMRN,,,,,,,,,CSCO,,,,,,,,,,,,,,,,,,GOOGL,,,,,,,INTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TXN,,,,,,,,,,
2010-05-31,,,,,,,,,,,,,,,,,,,,,,,,CMCSA,,CSCO,,,,,DISH,,,,,,,,,,,,,,,,,,,,INTC,,,,,,,,,,,,MSFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,,,,,,,,ALXN,,,,,AVGO,,,,,,,,,CHKP,,,,,,,,,,,,,,,,,,FOX,,,,,,,,,,,,,,,,,,,,MCHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCHP,MDLZ,,,,MXIM,,,,,,,,,,,,,,,,,,,,,,VOD,,,,,,,XLNX,
2011-02-28,,,,ADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBAY,,,FAST,,,,,,,,,,,IDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,ROST,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,ADI,,,,,,,,,,,,,,,,,CERN,,,,COST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROST,,,,,,,,,,,,,,,,,,,,
2011-08-31,,,,,,,,,,,,,,,,,,,,,,,,CMCSA,COST,,,,,,,,,EBAY,,EXPE,,,,,,,,,,,,,,,,,,JBHT,,,,,,,,,,,,,,,,,,,,,,,,,,,SYMC,,,,,,,,,,,,,,
2011-11-30,,,,,,,,,,,,ATVI,,,,,,,,,,,,CMCSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JBHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOD,VRSK,,,,,,,
2012-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,CSCO,,,,,,,,,,,,,,FOX,FOXA,,,,,,,IDXX,,,,,,,,,LBTYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,,,,,,,,,,,,ATVI,,,,,,,,,,,,,,,,,,,,,,,,,,,FISV,,,,,,,,,,,,,,,,,,,,MAR,,,,,,,,,,,,,,QCOM,,,,,SNPS,,,,,,,,,,,,,,,,,
2012-08-31,,,ADBE,,,ADSK,,,,,,,,,,,,,,,,,,,COST,,,,,CTXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIRI,,,,,,,,,,,,,,,,,,
2012-11-30,,,,,ADP,,,,,,,,,,,,,,,CELG,,,,,,,,,,,,,,,,,,,,,,,,,,HOLX,,,,,,,,,,,,,,,,,,,,,,,,PAYX,,,,,,,,SNPS,,,,,,,,,,,,,,,,,
2013-02-28,,,ADBE,ADI,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLX,,,,,,,,,,,,,,,MDLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,AAL,,,,,,,,,,,ATVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDLZ,,,,,,,,,PAYX,,,,,,,,,,,,,,,TXN,,,,,,,,,,
2013-08-30,,,,,,,,,,,,,,,,,,,,,,,,CMCSA,COST,,,,,,,,,,,,,,FISV,,,,,,,,HSIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX,,,,,,TXN,,,,,,,,,,
2013-11-29,,,,,,,,,,,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAS,,HSIC,,,,,,,,,,,,,,,,,,,MYL,,,,,,,,,ROST,,SIRI,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESRX,,,,,,,,,,,,HSIC,,,,,,,,,,,,,,,,,,,,,,ORLY,PAYX,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPE,,,,,,,,,,,,,,,,,,,,,,,,,MDLZ,,,,,,,,,,PCAR,,,,,,,,STX,,,,,TTWO,,,,,,,,,,,
2014-08-29,,,,,,,,,,,,,,,,,,,,CELG,,,CHTR,,,,CSX,,,,,,,,,,,,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORLY,,,,,,,,,,,,,,,,TXN,,,,,,,,,,
2014-11-28,,,,,ADP,,,,,,,,,,,,,,,,,CHKP,,,,CSCO,,,,,DISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TXN,,,,,,,,,,
2015-02-27,,,,,,,,,,,,,,,,,,,,,,CHKP,,,,,,,,,,,,,,,,,,,,,,,,,HSIC,,,,,INTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYMC,,,,,,,,,,,WDC,,,
2015-05-29,,,,ADI,,,,,,,,,,,,,,,,,,,,,,CSCO,,,,,,,,,ESRX,,,,,,,,,,,,,,,,INTC,,,,,,,,,,,,,,,,,,,,,,,,,,,SNPS,,,,,,,,,,,,,,,,,
2015-08-31,,AAPL,,ADI,,,,ALXN,,,,,,,,,,,CDNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VRSK,,,,,,,XRAY
2015-11-30,,,,,,,,,,,,,,,,,,,,,,CHKP,,CMCSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAYX,,,,,ROST,,SIRI,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MNST,,,MXIM,,,,,PAYX,,,,,,,,,,,,,,,,,VOD,,,WBA,,,,,
2016-05-31,,,,,,,,,AMAT,,,,,,,,,CA,,,,,,,,,,,,,,,,EBAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIRI,,,,,TMUS,,,,,,,,,,,,,
2016-08-31,,,,,ADP,,,,,,,,,,,,,,,,,,,,COST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORLY,,,,,,,,,,,,,TMUS,,,,,,VRSK,,,,,,,
2016-11-30,,,,ADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPE,,,,,,,,,,,,,,,,,,JBHT,,,,,,,,,,,MXIM,,,,,PAYX,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTC,INTU,ISRG,,,,,,,,,,,,,,,,,,,,,,,,SIRI,,,,,,,,,,,,,,,,,XLNX,
2017-05-31,,,,,,,,,,,AMZN,,,,,,,,,,,,,,,,,,,,,,EA,,,,,,,,,,,GOOGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIRI,,,,,,,,,,,,VRTX,,,,,,
2017-08-31,,,,ADI,,,,,,,AMZN,,,,,,,,,CELG,,,,,,,,,,,DISH,,,,,,,,FISV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNPS,,,,,,,,,,,,,,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOG,,,,,,,,INTC,INTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYMC,,,,TXN,,,,,,,,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,CSCO,,,,,,,,,,,,,,,FOXA,,,,,,,,,,,,,JBHT,,KLAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XLNX,
